,question,doc_id,course
4341,What version of protobuf should I use?,4660ebb2db,mlops-zoomcamp
4342,How do I downgrade protobuf?,4660ebb2db,mlops-zoomcamp
4343,What command to install MLflow?,4660ebb2db,mlops-zoomcamp
4344,Why is MLflow not running?,4660ebb2db,mlops-zoomcamp
4345,Where do I run mlflow ui?,bd23e558bb,mlops-zoomcamp
4346,What is an Artifact folder?,bd23e558bb,mlops-zoomcamp
4347,How to check my directory?,bd23e558bb,mlops-zoomcamp
4348,What command do I use for mlflow?,bd23e558bb,mlops-zoomcamp
4349,Why is directory important?,bd23e558bb,mlops-zoomcamp
4350,How to use MLflow on GCP?,7d11396bb6,mlops-zoomcamp
4351,Any tips for MLflow setup?,7d11396bb6,mlops-zoomcamp
4352,Where can I find MLflow tutorials?,7d11396bb6,mlops-zoomcamp
4353,Is MLflow tracking difficult on GCP?,7d11396bb6,mlops-zoomcamp
4354,What are the resources for MLflow and GCP?,7d11396bb6,mlops-zoomcamp
4355,How to fix MLflow autolog warning?,20f96ebaaf,mlops-zoomcamp
4356,What version to downgrade setuptools to?,20f96ebaaf,mlops-zoomcamp
4357,What does the warning relate to?,20f96ebaaf,mlops-zoomcamp
4358,Why downgrade setuptools?,20f96ebaaf,mlops-zoomcamp
4359,Is downgrading setuptools a solution?,20f96ebaaf,mlops-zoomcamp
4360,How to sort runs in MLflow?,367b27e11b,mlops-zoomcamp
4361,Why can’t I sort runs?,367b27e11b,mlops-zoomcamp
4362,What view do I need for sorting?,367b27e11b,mlops-zoomcamp
4363,What’s the difference between table and list view?,367b27e11b,mlops-zoomcamp
4364,Who answered the sorting question?,367b27e11b,mlops-zoomcamp
4365,How to fix mlflow ui error on Windows?,e08d456666,mlops-zoomcamp
4366,What is FileNotFoundError WinError 2?,e08d456666,mlops-zoomcamp
4367,Why does mlflow ui not work on my PC?,e08d456666,mlops-zoomcamp
4368,How do I set PATH for mlflow on Windows?,e08d456666,mlops-zoomcamp
4369,Where to find Python Scripts path on Windows?,e08d456666,mlops-zoomcamp
4370,Fix TypeError in hpo.py?,797c9e554e,mlops-zoomcamp
4371,How to define max_evals type?,797c9e554e,mlops-zoomcamp
4372,What does unsupported operand type error mean?,797c9e554e,mlops-zoomcamp
4373,Why is max_evals treated as string?,797c9e554e,mlops-zoomcamp
4374,How to run hpo.py correctly?,797c9e554e,mlops-zoomcamp
4375,What is the warning for unsupported Scikit-Learn version?,8615ebd887,mlops-zoomcamp
4376,How can I fix the Scikit-Learn version issue?,8615ebd887,mlops-zoomcamp
4377,What Scikit-Learn versions are supported?,8615ebd887,mlops-zoomcamp
4378,How to resolve autologging errors with sklearn?,8615ebd887,mlops-zoomcamp
4379,Where can I find MLflow documentation?,8615ebd887,mlops-zoomcamp
4380,Why is mlflow experiments list not showing results?,0ba6666ec8,mlops-zoomcamp
4381,How to set MLFLOW_TRACKING_URI?,0ba6666ec8,mlops-zoomcamp
4382,What is the solution for missing experiments?,0ba6666ec8,mlops-zoomcamp
4383,What environment variable is needed for MLflow?,0ba6666ec8,mlops-zoomcamp
4384,Who provided the answer to this issue?,0ba6666ec8,mlops-zoomcamp
4385,How to set MLFLOW_TRACKING_URI?,a6ce9a0749,mlops-zoomcamp
4386,Why can’t mlflow cli find experiments?,a6ce9a0749,mlops-zoomcamp
4387,What is the command to view experiments?,a6ce9a0749,mlops-zoomcamp
4388,How to pass tracking uri to mlflow gc?,a6ce9a0749,mlops-zoomcamp
4389,What format should the tracking uri have?,a6ce9a0749,mlops-zoomcamp
4390,How to view SQLite data?,52459dd809,mlops-zoomcamp
4391,Can I delete experiments manually?,52459dd809,mlops-zoomcamp
4392,What database does MLflow use?,52459dd809,mlops-zoomcamp
4393,How to inspect the SQLite database?,52459dd809,mlops-zoomcamp
4394,Is PostgreSQL supported with MLflow?,52459dd809,mlops-zoomcamp
4395,What is a tracking server?,e427a4d459,mlops-zoomcamp
4396,Why use a local tracking server?,e427a4d459,mlops-zoomcamp
4397,How do multiple users connect to mlflow?,e427a4d459,mlops-zoomcamp
4398,What is remote hosting in mlflow?,e427a4d459,mlops-zoomcamp
4399,Can mlflow run on one laptop?,e427a4d459,mlops-zoomcamp
4400,How to add parameters before model registry?,524f88a11f,mlops-zoomcamp
4401,Why is max_depth not recognized?,524f88a11f,mlops-zoomcamp
4402,What is mlflow.log_params?,524f88a11f,mlops-zoomcamp
4403,How to append parameters to data.run?,524f88a11f,mlops-zoomcamp
4404,Who answered the question?,524f88a11f,mlops-zoomcamp
4405,How to fix Max_depth recognition issue?,71e0d4ea6d,mlops-zoomcamp
4406,What to do if mlflow.log_params doesn’t work?,71e0d4ea6d,mlops-zoomcamp
4407,Why does Max_depth append to previous run?,71e0d4ea6d,mlops-zoomcamp
4408,How to change or remove previous experiment in mlflow?,71e0d4ea6d,mlops-zoomcamp
4409,Where to add mlflow.log_params in hpo.py?,71e0d4ea6d,mlops-zoomcamp
4410,What is the attribute error in week 2 homework?,bf70af560c,mlops-zoomcamp
4411,How to fix the tuple attribute error?,bf70af560c,mlops-zoomcamp
4412,Why does register_model.py throw an error?,bf70af560c,mlops-zoomcamp
4413,What do click decorators do?,bf70af560c,mlops-zoomcamp
4414,How to resolve AttributeError in Jupyter notebook?,bf70af560c,mlops-zoomcamp
4415,What is the WandB API error?,e14dee7803,mlops-zoomcamp
4416,How do I find my API key?,e14dee7803,mlops-zoomcamp
4417,How to configure the WandB API key?,e14dee7803,mlops-zoomcamp
4418,What to do before running preprocess_data.py?,e14dee7803,mlops-zoomcamp
4419,Who added the answer?,e14dee7803,mlops-zoomcamp
4420,How do I enable autologging in MLflow?,2aff47778b,mlops-zoomcamp
4421,What should I do if autologging fails?,2aff47778b,mlops-zoomcamp
4422,Is my data compatible with XGBoost?,2aff47778b,mlops-zoomcamp
4423,What is the order for model training?,2aff47778b,mlops-zoomcamp
4424,How can I sample data for model signature?,2aff47778b,mlops-zoomcamp
4425,Why is wget not working?,4418df470d,mlops-zoomcamp
4426,How to use pip in Windows?,4418df470d,mlops-zoomcamp
4427,What does python -m pip do?,4418df470d,mlops-zoomcamp
4428,How to run python -m wget?,4418df470d,mlops-zoomcamp
4429,Why doesn't my virtual env recognize pip?,4418df470d,mlops-zoomcamp
4430,How to open GitHub notebook in Colab?,3b7cead770,mlops-zoomcamp
4431,What is the solution for Wandb UI navigation?,3b7cead770,mlops-zoomcamp
4432,Can I open private GitHub notebooks in Colab?,3b7cead770,mlops-zoomcamp
4433,Where can I find the Wandb documentation?,3b7cead770,mlops-zoomcamp
4434,Is changing the domain the only way to use Colab?,3b7cead770,mlops-zoomcamp
4435,Why Jan/Feb/March for data split?,dcf9151b93,mlops-zoomcamp
4436,"What is ""out of time"" validation?",dcf9151b93,mlops-zoomcamp
4437,How does seasonality affect RMSE?,dcf9151b93,mlops-zoomcamp
4438,What causes data leakage in ML?,dcf9151b93,mlops-zoomcamp
4439,How to fix urllib3 import error?,dcf9151b93,mlops-zoomcamp
4440,What is the problem title?,a0388c57b8,mlops-zoomcamp
4441,Can I get the problem description?,a0388c57b8,mlops-zoomcamp
4442,Is there a solution description available?,a0388c57b8,mlops-zoomcamp
4443,Who added this information?,a0388c57b8,mlops-zoomcamp
4444,What section is this from?,a0388c57b8,mlops-zoomcamp
4445,Where is the Prefect FAQ?,311848dbec,mlops-zoomcamp
4446,How can I find Prefect FAQs?,311848dbec,mlops-zoomcamp
4447,FAQ location for Prefect?,311848dbec,mlops-zoomcamp
4448,Prefect questions FAQ?,311848dbec,mlops-zoomcamp
4449,Where’s the FAQ for Prefect?,311848dbec,mlops-zoomcamp
4450,What causes Docker login errors with ECR?,81431463e8,mlops-zoomcamp
4451,How to fix aws.exe argument operation error?,81431463e8,mlops-zoomcamp
4452,Which AWS CLI version is needed?,81431463e8,mlops-zoomcamp
4453,What command should I use for ECR login?,81431463e8,mlops-zoomcamp
4454,Where can I find more info on AWS CLI ECR?,81431463e8,mlops-zoomcamp
4455,How do I create a multiline command in PowerShell?,3264a3879f,mlops-zoomcamp
4456,What does the ` character do in PowerShell?,3264a3879f,mlops-zoomcamp
4457,How do I escape double quotes in PowerShell strings?,3264a3879f,mlops-zoomcamp
4458,How can I set an environment variable in PowerShell?,3264a3879f,mlops-zoomcamp
4459,What is the syntax for aws kinesis put-record command?,3264a3879f,mlops-zoomcamp
4460,How to fix pipenv installation error?,bbb6135861,mlops-zoomcamp
4461,What is the cause of the AttributeError?,bbb6135861,mlops-zoomcamp
4462,How to remove pipenv installed with apt-get?,bbb6135861,mlops-zoomcamp
4463,Which Python version should I use for pipenv?,bbb6135861,mlops-zoomcamp
4464,How to install pipenv in a non-system Python?,bbb6135861,mlops-zoomcamp
4465,How to check SSL module?,af315f686a,mlops-zoomcamp
4466,What if SSL output is empty?,af315f686a,mlops-zoomcamp
4467,How to upgrade pipenv?,af315f686a,mlops-zoomcamp
4468,What causes HTTPS connection issues?,af315f686a,mlops-zoomcamp
4469,Is SSL configuration important?,af315f686a,mlops-zoomcamp
4470,What does the error module not found mean?,4f47119a66,mlops-zoomcamp
4471,How do I fix pip._vendor.six error?,4f47119a66,mlops-zoomcamp
4472,What is pipenv?,4f47119a66,mlops-zoomcamp
4473,What command installs scikit-learn?,4f47119a66,mlops-zoomcamp
4474,Why use sudo apt install?,4f47119a66,mlops-zoomcamp
4475,How to use Jupyter with Pipenv?,088ed2d182,mlops-zoomcamp
4476,What is the Pipenv command for Jupyter?,088ed2d182,mlops-zoomcamp
4477,How to register a kernel in Pipenv?,088ed2d182,mlops-zoomcamp
4478,What package do I need for Jupyter in Pipenv?,088ed2d182,mlops-zoomcamp
4479,Can I use Pipenv in VS Code with Jupyter?,088ed2d182,mlops-zoomcamp
4480,Why is there no output in Jupyter with Pipenv?,6929649f10,mlops-zoomcamp
4481,What versions of scikit-learn and Python were used?,6929649f10,mlops-zoomcamp
4482,How did you fix the no output issue?,6929649f10,mlops-zoomcamp
4483,What Tornado version caused the problem?,6929649f10,mlops-zoomcamp
4484,Where can I find more info on this issue?,6929649f10,mlops-zoomcamp
4485,"What is the ""Invalid base64"" error?",d73422d3d4,mlops-zoomcamp
4486,"How to fix ""Invalid base64"" error?",d73422d3d4,mlops-zoomcamp
4487,Which AWS CLI version causes this error?,d73422d3d4,mlops-zoomcamp
4488,What is the solution to the error?,d73422d3d4,mlops-zoomcamp
4489,What argument should I pass for base64?,d73422d3d4,mlops-zoomcamp
4490,What causes index out of bounds error in parquet files?,3e1be6de7e,mlops-zoomcamp
4491,How to fix error 311297 in homework Q1?,3e1be6de7e,mlops-zoomcamp
4492,Why does loading a parquet file fail?,3e1be6de7e,mlops-zoomcamp
4493,Which pandas version should I use?,3e1be6de7e,mlops-zoomcamp
4494,What dependencies need updating for pandas?,3e1be6de7e,mlops-zoomcamp
4495,Why no Pipfile.lock?,9ecb90d689,mlops-zoomcamp
4496,How to create Pipfile.lock?,9ecb90d689,mlops-zoomcamp
4497,What command for Pipfile.lock?,9ecb90d689,mlops-zoomcamp
4498,Is Pipfile.lock mandatory?,9ecb90d689,mlops-zoomcamp
4499,What is Pipfile.lock?,9ecb90d689,mlops-zoomcamp
4500,How to fix Permission Denied in Pipenv?,e33211c66a,mlops-zoomcamp
4501,What causes Permission Denied in Pipenv?,e33211c66a,mlops-zoomcamp
4502,What is pythonfinder in Pipenv?,e33211c66a,mlops-zoomcamp
4503,How to change scripts in Pipenv?,e33211c66a,mlops-zoomcamp
4504,Who added the solution for Pipenv issue?,e33211c66a,mlops-zoomcamp
4505,What causes ValueError in CLI?,621113d1ce,mlops-zoomcamp
4506,How to handle string inputs in CLI?,621113d1ce,mlops-zoomcamp
4507,Why do I need to convert arguments to int?,621113d1ce,mlops-zoomcamp
4508,What is f-string formatting?,621113d1ce,mlops-zoomcamp
4509,How does the click library help with CLI?,621113d1ce,mlops-zoomcamp
4510,What image should I use?,234abb7fce,mlops-zoomcamp
4511,How to copy data to Docker image?,234abb7fce,mlops-zoomcamp
4512,What is the WORKDIR command for?,234abb7fce,mlops-zoomcamp
4513,How to build a Docker container?,234abb7fce,mlops-zoomcamp
4514,How to run a Docker script?,234abb7fce,mlops-zoomcamp
4515,How to run multiple services in Docker?,b1c756a11e,mlops-zoomcamp
4516,What is the purpose of a wrapper script?,b1c756a11e,mlops-zoomcamp
4517,How to give executable permissions to scripts?,b1c756a11e,mlops-zoomcamp
4518,Why does CMD only run MLFlow?,b1c756a11e,mlops-zoomcamp
4519,How to expose ports in Docker?,b1c756a11e,mlops-zoomcamp
4520,How to fix pipfile.lock error?,ff7526b396,mlops-zoomcamp
4521,What causes InstallationError in pipenv?,ff7526b396,mlops-zoomcamp
4522,How to upgrade pipenv and wheel?,ff7526b396,mlops-zoomcamp
4523,What command resolves pipfile.lock issues?,ff7526b396,mlops-zoomcamp
4524,Why is python setup.py egg_info failing?,ff7526b396,mlops-zoomcamp
4525,How do I connect S3 to MLflow?,ba446e45da,mlops-zoomcamp
4526,What is boto3?,ba446e45da,mlops-zoomcamp
4527,Do I need access keys for S3?,ba446e45da,mlops-zoomcamp
4528,Can I make my S3 bucket public?,ba446e45da,mlops-zoomcamp
4529,What if I lack access keys?,ba446e45da,mlops-zoomcamp
4530,What is InvalidAccessKeyId?,9e5a023808,mlops-zoomcamp
4531,Why does upload fail on S3?,9e5a023808,mlops-zoomcamp
4532,How to fix AWS access key error?,9e5a023808,mlops-zoomcamp
4533,What is AWS_PROFILE?,9e5a023808,mlops-zoomcamp
4534,Why does CLI work but not S3?,9e5a023808,mlops-zoomcamp
4535,How to fix lib_lightgbm.so error?,9543da121a,mlops-zoomcamp
4536,Which OS requires RUN apt-get install libgomp1?,9543da121a,mlops-zoomcamp
4537,What does Dockerizing lightgbm involve?,9543da121a,mlops-zoomcamp
4538,Who added the solution for lightgbm?,9543da121a,mlops-zoomcamp
4539,What is the problem with lib_lightgbm.so?,9543da121a,mlops-zoomcamp
4540,What error occurs with mlflow in lambda?,a62609c4e1,mlops-zoomcamp
4541,How to fix mlflow error in lambda?,a62609c4e1,mlops-zoomcamp
4542,What causes AttributeError in mlflow?,a62609c4e1,mlops-zoomcamp
4543,Why is my lambda function failing with mlflow?,a62609c4e1,mlops-zoomcamp
4544,How to increase lambda function memory?,a62609c4e1,mlops-zoomcamp
4545,What is the end state of the video?,e11b8d4581,mlops-zoomcamp
4546,Should I follow the video and the repo?,e11b8d4581,mlops-zoomcamp
4547,What does the notebook use?,e11b8d4581,mlops-zoomcamp
4548,What should I do while watching the video?,e11b8d4581,mlops-zoomcamp
4549,Who added this note?,e11b8d4581,mlops-zoomcamp
4550,How to pass env vars to Docker?,8e9387fca5,mlops-zoomcamp
4551,Why is my Docker image not reading AWS credentials?,8e9387fca5,mlops-zoomcamp
4552,What are AWS SDKs and CLI looking for?,8e9387fca5,mlops-zoomcamp
4553,How to use AWS config files in Docker?,8e9387fca5,mlops-zoomcamp
4554,Can I set env vars in the shell for Docker?,8e9387fca5,mlops-zoomcamp
4555,How do I view the model in Docker?,a472718b1f,mlops-zoomcamp
4556,What command lists files in /app?,a472718b1f,mlops-zoomcamp
4557,How to copy files into Docker?,a472718b1f,mlops-zoomcamp
4558,Why use CMD in Dockerfile?,a472718b1f,mlops-zoomcamp
4559,How to run a script in Docker?,a472718b1f,mlops-zoomcamp
4560,What is the warning about the platform mismatch?,ecf8db71dd,mlops-zoomcamp
4561,How do I resolve the platform warning?,ecf8db71dd,mlops-zoomcamp
4562,What platform should I use for the docker image?,ecf8db71dd,mlops-zoomcamp
4563,Why does the image platform not match the host?,ecf8db71dd,mlops-zoomcamp
4564,How to specify platform in docker build?,ecf8db71dd,mlops-zoomcamp
4565,What causes HTTP Error 403 in score.ipynb?,52712a799c,mlops-zoomcamp
4566,How to fix Forbidden error in apply_model()?,52712a799c,mlops-zoomcamp
4567,Is there an alternative input file URL?,52712a799c,mlops-zoomcamp
4568,What is the correct S3 URL format?,52712a799c,mlops-zoomcamp
4569,Who provided the solution for the error?,52712a799c,mlops-zoomcamp
4570,What is the error related to pipenv?,302ce0c4bb,mlops-zoomcamp
4571,How to fix ModuleNotFoundError?,302ce0c4bb,mlops-zoomcamp
4572,What command resolves pipenv issues?,302ce0c4bb,mlops-zoomcamp
4573,Why is urllib3 causing an error?,302ce0c4bb,mlops-zoomcamp
4574,How to update pip and requests?,302ce0c4bb,mlops-zoomcamp
4575,What is the default login for Grafana?,52735ade0d,mlops-zoomcamp
4576,What URL do I use to access Grafana?,52735ade0d,mlops-zoomcamp
4577,How do I reset my Grafana password?,52735ade0d,mlops-zoomcamp
4578,What command should I use to start Grafana in Docker?,52735ade0d,mlops-zoomcamp
4579,What happens when I access localhost:3000?,52735ade0d,mlops-zoomcamp
4580,Why can’t I start services in Linux?,381f0c12b9,mlops-zoomcamp
4581,"What does the error ""unknown flag: --build"" mean?",381f0c12b9,mlops-zoomcamp
4582,How do I run docker-compose in Linux?,381f0c12b9,mlops-zoomcamp
4583,What command should I use to start services?,381f0c12b9,mlops-zoomcamp
4584,What’s the difference between docker compose and docker-compose?,381f0c12b9,mlops-zoomcamp
4585,What is a KeyError?,60ac32898d,mlops-zoomcamp
4586,Why does prepare.py throw an error?,60ac32898d,mlops-zoomcamp
4587,How to fix the KeyError in prepare.py?,60ac32898d,mlops-zoomcamp
4588,Where to find taxi data now?,60ac32898d,mlops-zoomcamp
4589,What is the new URL for taxi data?,60ac32898d,mlops-zoomcamp
4590,What does exit code 2 mean?,59d1f090c4,mlops-zoomcamp
4591,How do I install pyarrow?,59d1f090c4,mlops-zoomcamp
4592,What causes max retries error?,59d1f090c4,mlops-zoomcamp
4593,How can I restart my machine?,59d1f090c4,mlops-zoomcamp
4594,What if pyarrow is not used in app.py?,59d1f090c4,mlops-zoomcamp
4595,What causes ValueError in Report?,d1c10e21d1,mlops-zoomcamp
4596,How to fix incorrect item error?,d1c10e21d1,mlops-zoomcamp
4597,What does the error mean?,d1c10e21d1,mlops-zoomcamp
4598,What did Quinn suggest?,d1c10e21d1,mlops-zoomcamp
4599,What to check for in evidently?,d1c10e21d1,mlops-zoomcamp
4600,What is RegressionQualityMetric()?,cbcecac2d8,mlops-zoomcamp
4601,How do I avoid the error?,cbcecac2d8,mlops-zoomcamp
4602,What should I add to current_data?,cbcecac2d8,mlops-zoomcamp
4603,What is the target parameter?,cbcecac2d8,mlops-zoomcamp
4604,Why is target=’duration_min’ needed?,cbcecac2d8,mlops-zoomcamp
